Datum,close_price,open_price,high_price,low_price,rsi,mfi,tv,sma,williams,regrs,cci,is_in_time,time
27.04.2020 18:18:44,1.082000,1.084000,1.084000,1.082000,49.4,57.210881,1.000000,1.080143,-33.333333,0.150430,6.391347,0.0,18.0
28.04.2020 11:20:36,1.086000,1.084000,1.086000,1.084000,54.7,64.351811,1.000000,1.080857,-0.000000,0.169761,70.846075,1.0,11.0
28.04.2020 11:36:42,1.088000,1.086000,1.088000,1.086000,57.1,64.370651,1.000000,1.081429,-0.000000,0.299376,121.990369,1.0,11.0
28.04.2020 15:58:46,1.084000,1.086000,1.086000,1.084000,51.3,57.214566,1.000000,1.081571,-28.571429,0.401921,57.324841,1.0,15.0
28.04.2020 22:44:10,1.082000,1.084000,1.084000,1.082000,48.6,50.061647,1.000000,1.081429,-42.857143,0.545613,9.554140,0.0,22.0
29.04.2020 09:04:09,1.086000,1.084000,1.086000,1.084000,53.8,57.212660,1.000000,1.081857,-14.285714,0.632391,73.248408,1.0,9.0
29.04.2020 20:02:18,1.088000,1.086000,1.088000,1.086000,56.2,64.355477,1.000000,1.082571,-0.000000,0.665655,118.625872,0.0,20.0
30.04.2020 15:11:26,1.084000,1.086000,1.086000,1.084000,50.5,64.321520,1.000000,1.083143,-28.571429,0.513651,51.750381,1.0,15.0
30.04.2020 16:21:00,1.088000,1.086000,1.088000,1.086000,55.4,71.433593,1.000000,1.084143,-0.000000,0.469888,113.496933,1.0,16.0
30.04.2020 16:46:06,1.090000,1.088000,1.090000,1.088000,57.6,71.456166,1.000000,1.085000,-0.000000,0.457502,157.622739,1.0,16.0
30.04.2020 16:55:12,1.092000,1.090000,1.092000,1.090000,59.7,71.478703,1.000000,1.085857,-0.000000,0.469888,187.899656,1.0,16.0
30.04.2020 16:57:22,1.094000,1.092000,1.094000,1.092000,61.8,71.501205,1.000000,1.086714,-0.000000,0.515158,207.207207,1.0,16.0
30.04.2020 16:59:37,1.096000,1.094000,1.096000,1.094000,63.9,71.523672,1.000000,1.087571,-0.000000,0.603352,223.793677,1.0,16.0
01.05.2020 11:26:20,1.098000,1.096000,1.098000,1.096000,65.8,71.546103,1.000000,1.088429,-0.000000,0.736874,232.265446,1.0,11.0
01.05.2020 16:30:28,1.100000,1.098000,1.100000,1.098000,67.7,78.676342,1.000000,1.089714,-0.000000,0.756491,227.933717,1.0,16.0
04.05.2020 00:30:01,1.096000,1.098000,1.098000,1.096000,60.5,71.506574,1.000000,1.090429,-22.222222,0.796346,160.606061,0.0,0.0
04.05.2020 06:12:00,1.094000,1.096000,1.096000,1.094000,57.3,64.351205,1.000000,1.090857,-33.333333,0.817177,117.847025,0.0,6.0
04.05.2020 16:13:56,1.092000,1.094000,1.094000,1.092000,54.1,64.317507,1.000000,1.091429,-44.444444,0.659124,82.020641,1.0,16.0
04.05.2020 18:28:35,1.090000,1.092000,1.092000,1.090000,51.1,64.283845,1.000000,1.092000,-62.500000,0.382041,53.061224,0.0,18.0
05.05.2020 10:36:34,1.088000,1.090000,1.090000,1.088000,48.2,57.170889,1.000000,1.092143,-75.000000,0.122281,25.845477,1.0,10.0
05.05.2020 10:43:30,1.086000,1.088000,1.088000,1.086000,45.4,50.061050,1.000000,1.092000,-87.500000,0.003077,-0.280034,1.0,10.0
05.05.2020 11:04:28,1.084000,1.086000,1.086000,1.084000,42.8,50.061050,1.000000,1.092000,-100.000000,0.150769,-27.698458,1.0,11.0
05.05.2020 15:45:19,1.088000,1.086000,1.088000,1.086000,49.2,50.061050,1.000000,1.092000,-75.000000,0.372308,2.919708,1.0,15.0
05.05.2020 16:57:44,1.084000,1.086000,1.086000,1.084000,43.9,42.948746,1.000000,1.091571,-100.000000,0.636240,-37.561576,1.0,16.0
06.05.2020 08:22:40,1.082000,1.084000,1.084000,1.082000,41.5,35.828387,1.000000,1.090857,-100.000000,0.817177,-71.887035,1.0,8.0
06.05.2020 10:23:20,1.080000,1.082000,1.082000,1.080000,39.2,28.694361,1.000000,1.089857,-100.000000,0.911391,-107.916103,1.0,10.0
07.05.2020 11:13:07,1.078000,1.080000,1.080000,1.078000,37.0,21.541018,1.000000,1.088571,-100.000000,0.946139,-141.814390,1.0,11.0
07.05.2020 19:28:53,1.082000,1.080000,1.082000,1.080000,43.8,21.458589,1.000000,1.087429,-81.818182,0.900744,-99.585062,0.0,19.0
08.05.2020 00:26:44,1.084000,1.082000,1.084000,1.082000,46.9,21.375986,1.000000,1.086286,-70.000000,0.797556,-68.464730,0.0,0.0
08.05.2020 16:48:07,1.086000,1.084000,1.086000,1.084000,49.9,28.531334,1.000000,1.085571,-55.555556,0.579101,-37.344398,1.0,16.0
11.05.2020 10:30:13,1.082000,1.084000,1.084000,1.082000,44.5,28.553873,1.000000,1.084714,-75.000000,0.482505,-78.838174,1.0,10.0
12.05.2020 02:14:11,1.080000,1.082000,1.082000,1.080000,42.1,28.576448,1.000000,1.083857,-85.714286,0.427071,-108.589385,0.0,2.0
12.05.2020 13:12:40,1.084000,1.082000,1.084000,1.082000,48.2,35.731236,1.000000,1.083429,-50.000000,0.219954,-62.818336,1.0,13.0
12.05.2020 14:14:38,1.086000,1.084000,1.086000,1.084000,51.0,42.894818,1.000000,1.083286,-20.000000,0.027239,-31.589339,1.0,14.0
12.05.2020 15:14:56,1.088000,1.086000,1.088000,1.086000,53.7,50.061533,1.000000,1.083429,-0.000000,0.025743,-4.259502,1.0,15.0
13.05.2020 09:38:57,1.084000,1.086000,1.086000,1.084000,48.0,50.061533,1.000000,1.083429,-40.000000,0.044021,-44.852192,1.0,9.0
13.05.2020 14:20:31,1.088000,1.086000,1.088000,1.086000,53.3,50.061533,1.000000,1.083429,-0.000000,0.365727,-4.056795,1.0,14.0
13.05.2020 16:57:39,1.084000,1.086000,1.086000,1.084000,48.0,50.061533,1.000000,1.083429,-40.000000,0.427875,-44.624746,1.0,16.0
13.05.2020 18:58:52,1.082000,1.084000,1.084000,1.082000,45.6,50.061533,1.000000,1.083429,-60.000000,0.281645,-73.378840,0.0,18.0
14.05.2020 09:00:48,1.080000,1.082000,1.082000,1.080000,43.2,50.061533,1.000000,1.083429,-80.000000,0.054989,-97.106751,1.0,9.0
14.05.2020 13:18:12,1.078000,1.080000,1.080000,1.078000,41.0,50.061533,1.000000,1.083429,-100.000000,0.054989,-118.395303,1.0,13.0
15.05.2020 14:39:25,1.082000,1.080000,1.082000,1.080000,47.0,50.061533,1.000000,1.083429,-60.000000,0.128104,-72.463768,1.0,14.0
15.05.2020 14:46:16,1.084000,1.082000,1.084000,1.082000,49.7,50.061533,1.000000,1.083429,-40.000000,0.095202,-38.922156,1.0,14.0
18.05.2020 11:16:04,1.080000,1.082000,1.082000,1.080000,44.7,42.919323,1.000000,1.083000,-80.000000,0.104638,-77.006902,1.0,11.0
